8/6/2022,1,45,965,93,145
10/18/2022,1,8,1986,698,120
6/5/2022,1,58,1694,396,119
10/7/2022,1,52,2925,63,101
11/27/2022,1,87,145,240,142
2/21/2022,1,79,82,949,136
6/1/2022,1,7,2710,500,120
5/31/2022,1,49,801,267,110
8/9/2022,1,15,2003,968,108
5/30/2022,1,92,2496,183,125
10/25/2022,1,76,1653,244,121
9/4/2022,1,35,398,630,143
4/14/2022,1,46,1662,261,122
4/12/2022,1,61,1661,464,118
9/14/2022,1,63,158,14,125
4/20/2022,1,83,966,675,136
7/24/2022,1,68,914,296,101
5/8/2022,1,55,1581,126,145
10/15/2022,1,32,2401,887,123
8/3/2022,1,93,1097,453,131
12/10/2022,1,41,1726,631,135
8/14/2022,1,67,2125,116,143
11/12/2022,1,45,2240,544,136
9/11/2022,1,100,2574,220,106
3/15/2022,1,70,2930,159,144
9/1/2022,1,69,537,422,131
7/7/2022,1,28,78,177,101
4/19/2022,1,41,692,350,125
10/14/2022,1,79,123,907,145
11/20/2022,1,30,308,97,116
9/29/2022,1,14,2749,844,132
7/5/2022,1,61,1553,333,145
9/23/2022,1,97,380,985,142
2/16/2022,1,77,1333,859,142
3/17/2022,1,55,1371,986,134
10/19/2022,1,8,1858,360,122
9/1/2022,1,89,2761,515,106
4/29/2022,1,97,1632,792,108
12/12/2022,1,87,2976,166,114
6/5/2022,1,83,2325,616,117
4/10/2022,1,39,1832,481,109
6/1/2022,1,73,1307,844,142
4/6/2022,1,90,858,935,141
3/21/2022,1,95,2090,198,114
4/6/2022,1,5,1963,521,133
2/28/2022,1,88,2046,776,104
3/21/2022,1,96,998,190,131
5/17/2022,1,14,1576,403,136
12/11/2022,1,55,610,978,113
5/31/2022,1,9,778,809,135
5/21/2022,1,1,990,205,126
12/20/2022,1,8,1247,234,120
4/12/2022,1,15,2001,259,119
8/16/2022,1,20,2155,781,114
12/3/2022,1,84,184,784,102
7/31/2022,1,66,1462,128,107
6/9/2022,1,39,2274,460,120
7/28/2022,1,74,852,442,120
9/3/2022,1,91,1835,523,112
12/16/2022,1,8,2549,284,141
8/4/2022,1,27,1257,23,128
11/1/2022,1,16,668,652,136
3/11/2022,1,34,899,597,136
8/17/2022,1,17,2872,180,102
8/28/2022,1,70,61,431,119
4/21/2022,1,63,2853,885,121
10/1/2022,1,20,1968,358,117
12/7/2022,1,44,258,855,141
9/29/2022,1,13,2810,104,101
4/12/2022,1,56,1296,880,133
11/23/2022,1,60,452,646,119
8/20/2022,1,61,658,247,110
10/7/2022,1,33,684,877,108
10/24/2022,1,59,2013,141,114
5/4/2022,1,29,1319,805,125
3/15/2022,1,46,944,876,132
3/20/2022,1,26,1364,225,115
10/11/2022,1,24,2252,25,109
8/16/2022,1,53,673,124,145
10/5/2022,1,22,211,82,121
10/30/2022,1,36,1248,428,111
9/25/2022,1,76,1045,180,133
2/24/2022,1,8,2356,912,103
6/17/2022,1,100,2934,244,117
10/9/2022,1,78,2328,559,122
7/3/2022,1,91,881,725,132
11/21/2022,1,29,2545,88,104
12/3/2022,1,34,2312,910,142
7/20/2022,1,14,2313,913,120
7/28/2022,1,92,1343,97,126
5/5/2022,1,42,478,662,134
7/23/2022,1,35,1290,945,102
2/16/2022,1,41,579,943,109
7/31/2022,1,73,2147,31,106
5/13/2022,1,58,244,57,124
5/18/2022,1,93,913,218,123
2/18/2022,1,67,1612,950,144
2/28/2022,1,3,504,202,144
7/24/2022,1,96,2399,154,128
4/21/2022,1,17,2313,165,119
11/14/2022,1,39,172,10,111
3/26/2022,1,59,371,543,106
5/14/2022,1,8,628,95,131
12/18/2022,1,12,2253,518,144
8/11/2022,1,41,2990,193,118
8/23/2022,1,23,1773,180,121
5/23/2022,1,45,1179,713,118
10/29/2022,1,97,2710,132,105
10/17/2022,1,71,1870,185,141
8/18/2022,1,28,2108,364,105
5/12/2022,1,43,1273,865,108
5/28/2022,1,39,153,891,119
9/20/2022,1,28,1545,299,106
2/12/2022,1,80,1875,481,112
8/19/2022,1,65,689,684,125
2/25/2022,1,67,1882,32,103
4/10/2022,1,25,399,803,138
12/5/2022,1,74,1127,623,143
12/11/2022,1,55,1262,677,142
10/19/2022,1,83,1377,272,127
8/14/2022,1,49,1733,961,131
10/31/2022,1,26,870,54,134
10/2/2022,1,89,1666,160,123
10/18/2022,1,64,2570,182,106
10/17/2022,1,68,2007,187,141
4/26/2022,1,99,1830,944,140
7/3/2022,1,47,2075,49,121
7/15/2022,1,51,1304,974,107
9/3/2022,1,26,700,221,141
10/14/2022,1,89,1263,478,131
8/12/2022,1,75,1424,80,103
8/19/2022,1,48,500,774,138
8/8/2022,1,22,1898,749,138
7/2/2022,1,85,2915,744,123
7/8/2022,1,64,10,461,116
5/28/2022,1,32,2147,457,103
12/11/2022,1,42,920,848,131
10/10/2022,1,73,2311,362,125
12/23/2022,1,52,11,310,136
9/12/2022,1,10,2236,898,102
11/7/2022,1,68,165,536,122
10/23/2022,1,95,361,273,114
12/4/2022,1,76,675,467,104
12/30/2022,1,17,463,87,110
9/22/2022,1,99,1011,565,110
12/18/2022,1,35,476,685,122
6/20/2022,1,66,2408,901,135
4/22/2022,1,43,1806,491,113
2/15/2022,1,91,2930,108,121
9/15/2022,1,62,1537,571,130
7/30/2022,1,55,2425,273,143
9/28/2022,1,21,1048,46,134
8/28/2022,1,6,128,136,102
12/3/2022,1,78,2467,625,140
9/25/2022,1,21,2463,518,143
7/31/2022,1,99,2850,222,131
8/17/2022,1,95,1993,334,118
8/21/2022,1,26,1942,982,106
11/13/2022,1,3,2788,187,105
3/24/2022,1,65,550,484,134
6/28/2022,1,70,858,834,115
12/8/2022,1,4,2774,670,140
5/13/2022,1,82,683,113,122
2/20/2022,1,87,775,330,142
4/4/2022,1,18,2176,499,139
5/8/2022,1,68,2986,427,118
8/24/2022,1,86,2295,309,114
8/17/2022,1,98,1933,781,144
11/4/2022,1,5,1175,448,117
11/24/2022,1,69,449,256,127
9/15/2022,1,56,548,337,105
9/26/2022,1,6,546,294,101
11/4/2022,1,99,2485,891,144
8/22/2022,1,19,530,263,101
4/7/2022,1,39,845,139,109
4/25/2022,1,56,663,697,116
10/12/2022,1,32,2799,522,104
7/2/2022,1,82,1943,12,121
10/26/2022,1,9,1339,742,125
6/11/2022,1,84,747,717,144
4/4/2022,1,60,1876,852,114
12/29/2022,1,93,1451,89,104
10/22/2022,1,21,2046,517,140
6/12/2022,1,39,1670,864,105
3/6/2022,1,72,2110,685,105
3/8/2022,1,64,1867,225,102
4/2/2022,1,93,1748,863,134
3/17/2022,1,32,1416,431,116
6/22/2022,1,13,2115,728,121
9/18/2022,1,86,2618,674,111
7/7/2022,1,41,173,312,104
10/26/2022,1,50,1581,716,134
4/26/2022,1,21,672,503,138
6/15/2022,1,55,2168,656,118
11/26/2022,1,11,720,828,115
3/20/2022,1,14,2905,814,127
12/1/2022,1,90,2178,613,133
12/3/2022,1,28,2688,198,113
6/19/2022,1,24,1894,713,141
5/1/2022,1,70,1994,908,140
3/23/2022,1,75,1711,239,134
6/24/2022,1,65,1168,360,138
5/6/2022,1,87,51,76,125
12/30/2022,1,87,2035,571,102
9/2/2022,1,30,421,621,124
11/6/2022,1,28,705,698,104
4/17/2022,1,85,769,765,143
4/7/2022,1,11,1399,564,109
11/18/2022,1,17,1765,571,143
7/12/2022,1,76,2446,862,112
12/25/2022,1,34,775,136,105
11/7/2022,1,10,1339,681,107
5/16/2022,1,84,1658,783,138
8/24/2022,1,50,631,268,106
5/27/2022,1,84,2592,309,123
2/12/2022,1,35,1908,358,109
11/29/2022,1,76,2058,627,135
2/20/2022,1,94,2490,983,107
3/4/2022,1,76,2458,302,101
6/20/2022,1,41,2968,866,119
5/21/2022,1,79,2366,826,118
10/8/2022,1,12,2445,158,145
2/9/2022,1,72,1341,995,125
4/28/2022,1,48,1833,614,106
11/1/2022,1,74,2401,636,126
3/31/2022,1,66,791,115,130
5/13/2022,1,52,1278,105,132
7/18/2022,1,38,2294,841,135
8/13/2022,1,44,2412,286,104
12/26/2022,1,23,1167,715,105
12/11/2022,1,13,2873,572,114
10/7/2022,1,35,1689,182,122
11/26/2022,1,25,1803,298,103
11/10/2022,1,9,17,112,128
9/19/2022,1,41,772,543,103
3/26/2022,1,29,1809,677,117
3/27/2022,1,3,2932,854,132
10/14/2022,1,97,725,796,103
10/3/2022,1,18,2160,540,144
5/27/2022,1,43,332,755,137
5/6/2022,1,93,1415,70,127
8/4/2022,1,96,1348,905,112
9/28/2022,1,72,11,541,136
6/19/2022,1,63,2369,461,142
10/21/2022,1,28,2723,972,127
3/3/2022,1,61,2269,694,139
8/29/2022,1,89,108,583,131
7/4/2022,1,76,457,857,118
8/4/2022,1,72,2253,404,104
3/16/2022,1,62,13,422,122
4/10/2022,1,77,1140,908,110
10/16/2022,1,35,975,896,108
9/28/2022,1,83,697,344,115
5/28/2022,1,5,794,496,128
12/20/2022,1,38,2761,113,135
2/10/2022,1,10,416,725,104
5/2/2022,1,7,1525,67,118
4/14/2022,1,2,2208,537,145
10/12/2022,1,46,1859,231,134
3/21/2022,1,59,1328,378,110
11/15/2022,1,75,1670,354,133
11/26/2022,1,7,471,237,145
7/2/2022,1,36,778,444,122
3/16/2022,1,26,2222,630,115
10/17/2022,1,17,2163,6,142
7/12/2022,1,23,1143,399,126
3/22/2022,1,97,65,647,135
12/10/2022,1,58,1453,31,124
5/23/2022,1,40,2795,977,140
7/28/2022,1,10,1162,250,130
7/10/2022,1,4,1959,62,127
10/6/2022,1,8,1801,283,119
10/9/2022,1,49,2599,952,118
6/22/2022,1,14,1388,330,132
2/26/2022,1,48,1912,882,114
7/23/2022,1,85,1892,764,117
11/29/2022,1,99,190,201,106
4/27/2022,1,9,293,726,136
12/12/2022,1,28,1723,496,127
8/2/2022,1,66,1851,203,115
8/5/2022,1,78,733,565,120
12/11/2022,1,43,2490,921,101
2/26/2022,1,45,2293,652,140
2/26/2022,1,79,488,16,114
11/11/2022,1,97,1937,921,102
3/16/2022,1,64,2400,378,114
4/1/2022,1,75,1596,165,104
4/23/2022,1,83,1023,347,145
10/1/2022,1,63,1108,560,121
10/12/2022,1,22,1802,232,121
10/12/2022,1,55,1851,828,137
9/6/2022,1,43,1655,181,126
4/15/2022,1,88,1658,970,141
9/3/2022,1,49,1253,4,110
5/21/2022,1,96,2882,691,123
8/17/2022,1,94,2015,299,113
4/17/2022,1,35,824,172,107
2/10/2022,1,48,206,153,103
2/27/2022,1,38,2172,251,132
9/28/2022,1,81,314,813,135
4/20/2022,1,99,2273,275,145
8/13/2022,1,81,1605,211,108
12/13/2022,1,74,2663,99,110
11/15/2022,1,41,1597,462,143
3/29/2022,1,93,181,265,122
11/5/2022,1,84,91,250,140
5/28/2022,1,28,2766,756,129
3/10/2022,1,42,1638,273,114
9/13/2022,1,59,2987,358,128
9/3/2022,1,44,580,962,111
7/24/2022,1,100,1057,333,114
7/30/2022,1,4,2497,594,106
5/7/2022,1,51,235,498,133
4/4/2022,1,1,2159,910,120
11/21/2022,1,64,1783,722,113
2/25/2022,1,65,2690,252,108
7/13/2022,1,82,640,474,138
10/5/2022,1,83,571,664,143
9/17/2022,1,26,1161,882,121
10/27/2022,1,88,1662,966,140
2/21/2022,1,49,2987,852,141
11/29/2022,1,79,504,597,139
6/11/2022,1,65,2603,49,132
7/2/2022,1,99,1580,167,111
7/13/2022,1,79,2966,130,101
4/28/2022,1,45,1414,589,120
12/19/2022,1,97,2723,69,131
4/5/2022,1,49,2146,262,116
4/14/2022,1,100,2723,746,141
4/25/2022,1,78,1377,652,114
4/3/2022,1,50,2845,428,113
5/27/2022,1,27,444,811,118
3/15/2022,1,95,2341,859,103
5/28/2022,1,11,265,221,102
4/27/2022,1,81,1958,131,135
4/17/2022,1,1,771,587,121
8/30/2022,1,34,1400,738,128
9/25/2022,1,68,1375,5,105
6/10/2022,1,63,549,563,127
7/26/2022,1,97,978,961,141
2/13/2022,1,35,1478,990,141
7/8/2022,1,96,748,527,101
8/18/2022,1,63,762,876,132
11/19/2022,1,17,606,477,122
4/7/2022,1,72,2644,434,109
5/1/2022,1,39,2422,261,118
4/1/2022,1,59,1119,584,119
5/15/2022,1,48,757,238,111
12/23/2022,1,25,2409,570,117
2/24/2022,1,27,253,605,102
8/11/2022,1,21,1754,819,107
2/9/2022,1,46,963,472,104
11/19/2022,1,91,2143,373,107
8/20/2022,1,40,2712,575,107
6/24/2022,1,36,1112,243,127
7/9/2022,1,58,2143,601,132
5/23/2022,1,81,2969,595,128
4/18/2022,1,76,702,674,114
9/7/2022,1,95,439,957,112
11/7/2022,1,16,1845,761,135
6/1/2022,1,65,1918,519,116
11/5/2022,1,68,992,155,101
3/9/2022,1,29,1978,970,137
4/10/2022,1,53,2227,923,143
8/11/2022,1,26,1680,828,114
5/14/2022,1,45,519,698,107
3/15/2022,1,8,2395,918,115
5/12/2022,1,59,1912,460,120
5/5/2022,1,20,462,104,103
8/16/2022,1,39,816,82,131
6/24/2022,1,6,1708,292,145
9/19/2022,1,41,2471,495,144
8/21/2022,1,67,846,378,106
9/5/2022,1,81,1545,394,120
7/2/2022,1,44,1325,329,145
12/11/2022,1,75,1613,562,139
12/23/2022,1,57,1646,890,108
10/19/2022,1,42,1507,130,126
2/23/2022,1,6,579,592,116
3/12/2022,1,83,2632,546,110
5/16/2022,1,95,1508,142,143
11/10/2022,1,33,1614,396,132
10/5/2022,1,66,1575,464,137
8/25/2022,1,99,1400,743,129
3/17/2022,1,65,1580,860,110
11/20/2022,1,30,1615,144,142
7/19/2022,1,41,415,186,117
5/30/2022,1,23,683,950,127
3/6/2022,1,34,2066,25,145
9/9/2022,1,7,2759,138,107
6/18/2022,1,100,1066,68,101
8/7/2022,1,84,1446,881,136
5/9/2022,1,51,757,577,124
11/15/2022,1,63,725,255,110
3/22/2022,1,29,1166,887,128
9/24/2022,1,16,1422,787,135
10/12/2022,1,78,1285,593,138
12/25/2022,1,95,522,800,105
11/15/2022,1,10,2624,349,136
3/23/2022,1,87,1073,165,130
3/13/2022,1,20,2674,173,122
3/18/2022,1,2,990,949,106
7/7/2022,1,73,877,843,114
4/14/2022,1,17,1757,42,132
6/21/2022,1,31,583,473,131
11/13/2022,1,54,2872,718,127
8/9/2022,1,80,1246,825,122
11/17/2022,1,85,842,988,136
11/2/2022,1,23,652,978,105
4/19/2022,1,69,2306,402,124
9/14/2022,1,99,2763,623,103
7/11/2022,1,89,2626,188,125
11/17/2022,1,2,276,856,137
8/25/2022,1,85,697,889,120
8/21/2022,1,5,2925,926,143
10/21/2022,1,48,241,698,122
7/8/2022,1,62,2328,128,128
9/4/2022,1,93,1715,117,103
6/23/2022,1,82,2082,656,123
4/20/2022,1,77,165,676,131
5/20/2022,1,83,2535,772,126
6/18/2022,1,70,1115,685,114
6/19/2022,1,28,464,650,101
11/15/2022,1,75,1442,878,104
4/12/2022,1,43,564,688,109
9/8/2022,1,48,1078,704,126
11/7/2022,1,52,93,767,130
7/4/2022,1,41,2973,156,101
10/13/2022,1,82,580,73,136
11/1/2022,1,55,1,570,127
8/13/2022,1,83,1748,466,141
4/24/2022,1,92,701,974,125
6/3/2022,1,3,1105,617,101
8/16/2022,1,68,337,336,110
11/1/2022,1,25,229,885,126
4/22/2022,1,42,27,230,115
10/3/2022,1,51,1454,122,124
7/20/2022,1,25,854,428,132
3/1/2022,1,65,1615,891,115
6/30/2022,1,98,436,573,104
9/30/2022,1,89,41,769,117
12/30/2022,1,58,1109,852,121
12/24/2022,1,86,1141,828,128
11/21/2022,1,81,182,910,137
5/17/2022,1,59,259,763,103
8/24/2022,1,50,2459,112,103
9/18/2022,1,5,1797,758,129
5/12/2022,1,31,3,121,136
11/5/2022,1,88,1495,659,128
11/1/2022,1,61,2092,252,108
6/7/2022,1,91,2075,195,112
7/4/2022,1,1,2328,814,121
8/23/2022,1,27,2424,68,115
6/2/2022,1,14,2662,469,113
12/20/2022,1,65,826,859,121
9/7/2022,1,98,181,980,140
4/1/2022,1,43,1015,624,110
7/20/2022,1,97,1180,287,106
11/11/2022,1,89,2237,976,129
2/12/2022,1,69,1319,306,104
10/23/2022,1,62,2856,38,115
12/5/2022,1,70,1217,285,106
10/6/2022,1,31,1135,927,138
3/21/2022,1,98,2851,176,123
3/5/2022,1,50,2153,136,134
7/24/2022,1,84,2587,827,101
10/31/2022,1,82,1180,155,123
11/10/2022,1,17,2837,683,144
9/22/2022,1,68,917,732,135
8/30/2022,1,82,733,509,105
11/10/2022,1,88,749,589,138
9/11/2022,1,72,2342,758,136
4/9/2022,1,47,1124,267,145
6/7/2022,1,28,1780,80,121
2/15/2022,1,5,1713,623,129
4/1/2022,1,69,2373,269,128
10/12/2022,1,7,716,304,137
10/28/2022,1,46,598,224,142
11/20/2022,1,48,1789,802,116
7/10/2022,1,7,1777,656,119
5/18/2022,1,58,2610,751,123
11/13/2022,1,27,973,668,121
10/20/2022,1,21,721,354,114
2/25/2022,1,51,2235,851,119
5/24/2022,1,44,1547,380,119
11/20/2022,1,28,2290,915,127
12/2/2022,1,55,1794,453,125
5/8/2022,1,84,2315,365,116
11/22/2022,1,42,552,510,105
11/22/2022,1,89,1492,10,135
4/1/2022,1,24,2042,358,107
7/7/2022,1,3,2847,480,131
8/14/2022,1,39,414,499,135
4/25/2022,1,74,1427,741,111
7/13/2022,1,68,802,162,116
5/7/2022,1,79,2734,388,104
11/26/2022,1,6,1637,187,126
8/9/2022,1,55,68,727,110
4/11/2022,1,63,2018,468,114
9/1/2022,1,1,2370,478,113
4/2/2022,1,69,2589,336,143
4/7/2022,1,75,2553,835,113
5/25/2022,1,53,817,592,127
7/23/2022,1,56,150,395,111
7/25/2022,1,77,2056,561,131
7/10/2022,1,13,51,5,138
11/21/2022,1,78,2439,917,119
12/14/2022,1,98,603,56,124
6/18/2022,1,42,697,884,126
11/26/2022,1,76,888,871,102
11/7/2022,1,56,2452,594,101
6/19/2022,1,2,1672,421,106
3/28/2022,1,2,2557,335,117
6/16/2022,1,39,73,438,142
2/12/2022,1,1,2329,31,129
9/21/2022,1,69,521,479,126
5/14/2022,1,5,2767,747,111
3/13/2022,1,61,1916,255,123
12/23/2022,1,10,2176,641,104
11/10/2022,1,77,358,189,136
2/12/2022,1,9,1430,430,116
11/2/2022,1,47,386,644,109
10/20/2022,1,43,92,52,125
4/13/2022,1,45,485,218,115
12/5/2022,1,47,2571,917,113
2/16/2022,1,4,1499,598,123
2/27/2022,1,71,2554,714,136
4/10/2022,1,61,1311,974,124
3/21/2022,1,89,1660,621,116
4/22/2022,1,76,1119,687,127
8/21/2022,1,43,2254,244,102
10/20/2022,1,2,422,573,141
7/13/2022,1,63,32,805,110
11/2/2022,1,92,890,7,132
10/23/2022,1,36,2597,292,115
11/25/2022,1,92,924,54,104
8/31/2022,1,31,1437,20,131
8/23/2022,1,91,959,491,145
11/15/2022,1,74,798,633,134
7/30/2022,1,2,1209,304,130
11/19/2022,1,98,1995,364,142
7/1/2022,1,28,2359,28,115
8/31/2022,1,18,330,27,137
11/19/2022,1,76,1797,581,126
3/19/2022,1,53,915,489,127
9/9/2022,1,49,2624,300,137
6/11/2022,1,25,415,416,131
10/21/2022,1,25,2024,701,104
12/2/2022,1,17,2766,968,103
7/30/2022,1,69,1356,399,143
7/1/2022,1,35,1253,502,126
5/15/2022,1,79,282,244,144
7/7/2022,1,6,175,960,116
6/4/2022,1,3,940,851,115
12/27/2022,1,67,1004,132,123
12/16/2022,1,64,2901,44,138
2/9/2022,1,81,411,974,124
11/20/2022,1,18,267,783,141
5/21/2022,1,82,922,681,145
9/3/2022,1,50,1320,404,140
6/15/2022,1,69,2200,161,122
12/22/2022,1,2,1233,474,118
8/23/2022,1,81,274,594,141
2/22/2022,1,73,1391,986,102
4/21/2022,1,33,2440,354,134
9/3/2022,1,49,2055,355,107
7/26/2022,1,40,1580,80,120
7/7/2022,1,63,2853,949,114
4/30/2022,1,21,2595,917,121
2/24/2022,1,7,1639,549,119
11/27/2022,1,100,792,60,141
10/6/2022,1,60,1144,138,143
5/18/2022,1,61,463,971,145
4/16/2022,1,91,811,723,120
6/27/2022,1,62,617,583,131
2/27/2022,1,31,1437,437,105
12/9/2022,1,9,2458,860,102
3/15/2022,1,28,197,985,112
6/23/2022,1,53,174,266,129
7/6/2022,1,8,1244,300,134
12/4/2022,1,25,823,623,116
7/31/2022,1,8,398,680,112
6/17/2022,1,59,1260,715,142
7/8/2022,1,34,1442,769,145
5/16/2022,1,25,2120,662,141
11/1/2022,1,18,466,399,135
3/30/2022,1,84,2753,399,133
8/9/2022,1,96,1666,338,109
6/24/2022,1,45,1724,839,117
5/31/2022,1,57,1645,872,104
6/20/2022,1,15,2715,444,110
4/2/2022,1,76,773,571,126
4/22/2022,1,44,2768,956,129
12/12/2022,1,90,143,606,102
8/25/2022,1,15,2990,407,123
6/26/2022,1,93,272,144,115
3/3/2022,1,75,286,588,143
7/12/2022,1,64,1352,989,127
11/28/2022,1,44,447,725,126
6/2/2022,8,84,1966,214,145
3/28/2022,8,76,1798,712,129
3/3/2022,8,75,2906,827,139
6/30/2022,8,50,1813,357,135
8/8/2022,8,59,262,223,142
4/9/2022,8,20,349,161,111
6/29/2022,8,62,1267,555,116
5/11/2022,8,6,2244,339,129
11/25/2022,8,38,1668,320,132
6/3/2022,8,86,1486,105,119
12/20/2022,8,39,789,6,109
10/4/2022,8,100,1042,318,106
2/11/2022,8,17,54,897,124
3/24/2022,8,34,1242,689,136
10/2/2022,8,37,342,862,124
12/2/2022,8,78,1088,837,107
2/23/2022,8,70,1404,984,133
6/28/2022,8,25,1713,826,129
6/6/2022,8,27,1763,365,123
12/6/2022,8,44,1030,16,139
5/25/2022,8,3,2051,602,128
2/22/2022,8,32,2831,695,116
2/9/2022,8,26,360,847,142
5/25/2022,8,90,2036,470,123
8/5/2022,8,12,1081,821,127
2/14/2022,8,82,627,667,125
11/3/2022,8,48,1121,189,135
2/28/2022,8,78,339,723,122
2/11/2022,8,69,2365,544,142
4/24/2022,8,10,997,666,127
3/25/2022,8,98,592,318,112
2/11/2022,8,12,963,683,145
2/22/2022,8,69,2526,657,139
5/8/2022,8,63,1573,822,145
11/18/2022,8,25,983,367,141
6/28/2022,8,85,1415,73,111
3/2/2022,8,62,1757,545,138
10/29/2022,8,22,357,266,115
10/12/2022,8,73,2496,122,125
4/15/2022,8,89,102,18,119
5/18/2022,8,93,1513,936,107
8/13/2022,8,82,2223,304,138
9/24/2022,8,75,1045,138,107
8/9/2022,8,72,1890,677,120
2/21/2022,8,73,63,682,125
4/2/2022,8,63,234,290,122
4/30/2022,8,88,265,151,107
9/29/2022,8,43,1366,468,109
8/4/2022,8,4,2976,391,135
12/16/2022,8,70,1303,660,134
4/16/2022,8,81,254,660,130
11/24/2022,8,46,39,434,132
12/11/2022,8,98,1379,77,120
2/18/2022,8,65,441,461,112
2/20/2022,8,5,320,417,133
11/15/2022,8,50,1777,896,144
10/7/2022,8,46,380,796,129
10/26/2022,8,6,594,439,127
11/10/2022,8,4,1645,841,137
5/24/2022,8,28,141,454,123
9/3/2022,8,53,391,491,118
10/22/2022,8,7,2718,797,125
10/5/2022,8,34,2767,266,109
7/27/2022,8,32,2661,339,109
9/28/2022,8,45,1794,557,144
2/21/2022,8,35,1464,674,136
4/12/2022,8,64,208,1000,138
10/15/2022,8,83,795,235,125
4/14/2022,8,97,280,116,133
10/30/2022,8,12,1990,756,132
7/30/2022,8,9,2391,939,114
9/11/2022,8,17,1443,142,105
4/16/2022,8,61,1116,917,115
5/14/2022,8,99,1642,618,107
5/5/2022,8,16,2887,72,145
5/30/2022,8,4,2020,500,105
2/17/2022,8,91,2184,729,143
3/19/2022,8,2,1711,202,109
12/1/2022,8,32,2904,24,141
5/26/2022,8,30,2108,564,108
2/22/2022,8,35,991,420,122
10/1/2022,8,26,389,65,138
3/21/2022,8,59,1872,664,102
4/21/2022,8,9,637,538,118
3/25/2022,8,63,1012,994,127
4/2/2022,8,10,2811,144,138
10/24/2022,8,53,1345,125,122
7/8/2022,8,30,925,481,124
3/8/2022,8,63,2546,968,127
3/21/2022,8,52,2041,100,125
12/10/2022,8,1,2364,922,112
2/10/2022,8,62,1383,957,123
9/27/2022,8,56,1520,714,123
5/12/2022,8,6,2480,108,142
9/29/2022,8,3,1866,147,139
7/27/2022,8,88,1101,915,119
7/7/2022,8,24,213,470,111
7/10/2022,8,44,2325,785,118
11/15/2022,8,61,552,32,139
12/27/2022,8,27,1531,147,142
7/26/2022,8,90,116,55,129
8/30/2022,8,21,2671,758,138
2/10/2022,8,10,1680,347,136
8/17/2022,8,95,2676,267,138
7/28/2022,8,63,586,108,104
6/1/2022,8,92,1137,513,113
11/26/2022,8,74,232,694,106
10/2/2022,8,72,1060,542,137
10/19/2022,8,67,47,287,109
4/10/2022,8,39,1860,759,114
6/24/2022,8,4,402,418,108
12/25/2022,8,19,1715,517,115
6/22/2022,8,59,391,214,143
11/24/2022,8,95,2142,397,124
4/17/2022,8,18,1529,407,126
9/28/2022,8,70,861,799,107
3/18/2022,8,75,381,623,122
11/17/2022,8,27,2333,599,139
10/30/2022,8,14,962,684,109
11/25/2022,8,15,110,395,122
9/27/2022,8,3,1278,724,117
2/15/2022,8,94,2763,938,102
3/14/2022,8,80,476,267,142
12/28/2022,8,97,759,923,102
9/17/2022,8,26,2645,892,117
4/7/2022,8,14,2476,143,142
10/17/2022,8,34,2449,99,115
5/10/2022,8,20,2909,347,111
8/8/2022,8,96,691,650,119
7/5/2022,8,79,125,411,118
10/12/2022,8,80,1911,656,140
4/23/2022,8,30,666,260,111
2/28/2022,8,96,2879,507,133
11/11/2022,8,33,2266,265,113
9/17/2022,8,29,2190,596,140
2/12/2022,8,27,18,41,126
9/19/2022,8,6,2195,594,126
8/2/2022,8,33,1771,273,132
12/4/2022,8,49,1,257,102
7/26/2022,8,76,83,475,103
4/21/2022,8,25,2557,168,101
10/20/2022,8,47,1251,644,125
8/6/2022,8,31,1691,750,111
9/27/2022,8,72,45,8,139
6/14/2022,8,35,2416,124,123
4/3/2022,8,98,588,19,111
6/22/2022,8,49,1319,893,113
10/13/2022,8,15,2859,845,133
9/18/2022,8,56,324,660,106
7/5/2022,8,88,85,390,110
6/12/2022,8,79,2308,473,107
10/10/2022,8,41,2595,17,108
4/21/2022,8,12,2926,683,132
6/26/2022,8,96,2385,328,118
5/13/2022,8,30,846,76,130
5/13/2022,8,42,1569,867,121
7/5/2022,8,2,695,211,110
12/1/2022,8,96,2589,142,139
9/17/2022,8,37,786,477,132
10/17/2022,8,18,2472,947,129
9/10/2022,8,27,2226,45,106
8/16/2022,8,11,1845,951,132
6/8/2022,8,96,246,177,127
11/12/2022,8,62,2160,490,114
6/29/2022,8,61,1511,230,102
2/24/2022,8,55,1141,612,124
9/2/2022,8,83,2561,844,136
2/16/2022,8,69,557,91,116
4/21/2022,8,43,1409,299,121
12/11/2022,8,36,2775,870,124
10/21/2022,8,72,739,451,106
6/11/2022,8,93,296,145,128
11/30/2022,8,34,1592,247,105
4/2/2022,8,62,603,30,109
10/28/2022,8,74,314,800,132
7/20/2022,8,91,1787,932,108
7/17/2022,8,27,2096,2,142
10/28/2022,8,97,2104,425,131
5/16/2022,8,21,1194,877,130
4/2/2022,8,97,1680,865,134
4/9/2022,8,74,1754,860,122
7/12/2022,8,85,843,722,124
11/5/2022,8,55,645,264,104
9/7/2022,8,7,1272,903,106
11/25/2022,8,20,2627,357,129
6/5/2022,8,16,471,289,117
6/20/2022,8,67,1666,163,104
8/26/2022,8,37,743,434,143
12/1/2022,8,6,1344,645,117
8/3/2022,8,4,767,682,138
6/24/2022,8,44,2120,217,114
6/3/2022,8,89,184,169,112
5/6/2022,8,88,627,544,122
4/29/2022,8,39,2527,428,115
